,State,Year,Month,Drug Name,Death Count
427,AK,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0
428,AK,2018,September,Methadone (T40.3),
429,AK,2018,September,Heroin (T40.1),24.0
430,AK,2018,September,Percent with drugs specified,100.0
431,AK,2018,September,Psychostimulants with abuse potential (T43.6),44.0
432,AK,2019,April,Heroin (T40.1),35.0
433,AK,2019,April,"Synthetic opioids, excl. methadone (T40.4)",19.0
434,AK,2019,April,Psychostimulants with abuse potential (T43.6),58.0
435,AK,2019,April,Number of Deaths,4405.0
436,AK,2019,April,Natural & semi-synthetic opioids (T40.2),44.0
437,AK,2019,April,Methadone (T40.3),
438,AK,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45.0
439,AK,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55.0
440,AK,2019,April,Percent with drugs specified,100.0
441,AK,2019,April,Cocaine (T40.5),10.0
442,AK,2019,April,"Opioids (T40.0-T40.4,T40.6)",78.0
443,AK,2019,April,Number of Drug Overdose Deaths,119.0
444,AK,2019,August,Cocaine (T40.5),12.0
445,AK,2019,August,"Synthetic opioids, excl. methadone (T40.4)",20.0
446,AK,2019,August,Psychostimulants with abuse potential (T43.6),65.0
447,AK,2019,August,Heroin (T40.1),43.0
448,AK,2019,August,Natural & semi-synthetic opioids (T40.2),40.0
449,AK,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0
450,AK,2019,August,Methadone (T40.3),
451,AK,2019,August,Number of Deaths,4457.0
452,AK,2019,August,"Opioids (T40.0-T40.4,T40.6)",78.0
453,AK,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0
454,AK,2019,August,Percent with drugs specified,98.46153846153852
455,AK,2019,August,Number of Drug Overdose Deaths,130.0
456,AK,2019,December,Psychostimulants with abuse potential (T43.6),64.0
457,AK,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",60.0
458,AK,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46.0
459,AK,2019,December,Heroin (T40.1),45.0
460,AK,2019,December,Methadone (T40.3),
461,AK,2019,December,"Opioids (T40.0-T40.4,T40.6)",83.0
462,AK,2019,December,Cocaine (T40.5),
463,AK,2019,December,"Synthetic opioids, excl. methadone (T40.4)",23.0
464,AK,2019,December,Percent with drugs specified,96.24060150375941
465,AK,2019,December,Natural & semi-synthetic opioids (T40.2),41.0
466,AK,2019,December,Number of Drug Overdose Deaths,133.0
467,AK,2019,December,Number of Deaths,4528.0
468,AK,2019,February,Psychostimulants with abuse potential (T43.6),58.0
469,AK,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0
470,AK,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0
471,AK,2019,February,Methadone (T40.3),
472,AK,2019,February,"Synthetic opioids, excl. methadone (T40.4)",16.0
473,AK,2019,February,Cocaine (T40.5),11.0
474,AK,2019,February,Number of Deaths,4386.0
475,AK,2019,February,Heroin (T40.1),31.0
476,AK,2019,February,"Opioids (T40.0-T40.4,T40.6)",71.0
477,AK,2019,February,Percent with drugs specified,100.0
478,AK,2019,February,Number of Drug Overdose Deaths,115.0
479,AK,2019,February,Natural & semi-synthetic opioids (T40.2),40.0
480,AK,2019,January,Cocaine (T40.5),10.0
481,AK,2019,January,Methadone (T40.3),10.0
482,AK,2019,January,"Opioids (T40.0-T40.4,T40.6)",65.0
483,AK,2019,January,Natural & semi-synthetic opioids (T40.2),37.0
484,AK,2019,January,Psychostimulants with abuse potential (T43.6),51.0
485,AK,2019,January,Number of Deaths,4357.0
486,AK,2019,January,Percent with drugs specified,100.0
487,AK,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0
488,AK,2019,January,Heroin (T40.1),27.0
489,AK,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40.0
490,AK,2019,January,"Synthetic opioids, excl. methadone (T40.4)",14.0
491,AK,2019,January,Number of Drug Overdose Deaths,107.0
492,AK,2019,July,Number of Deaths,4475.0
493,AK,2019,July,Methadone (T40.3),
494,AK,2019,July,Cocaine (T40.5),13.0
495,AK,2019,July,"Opioids (T40.0-T40.4,T40.6)",83.0
496,AK,2019,July,"Synthetic opioids, excl. methadone (T40.4)",19.0
497,AK,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45.0
498,AK,2019,July,Heroin (T40.1),43.0
499,AK,2019,July,Natural & semi-synthetic opioids (T40.2),43.0
500,AK,2019,July,Number of Drug Overdose Deaths,135.0
501,AK,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53.0
502,AK,2019,July,Percent with drugs specified,98.5185185185185
503,AK,2019,July,Psychostimulants with abuse potential (T43.6),66.0
504,AK,2019,June,Cocaine (T40.5),12.0
505,AK,2019,June,Psychostimulants with abuse potential (T43.6),65.0
506,AK,2019,June,Number of Deaths,4517.0
507,AK,2019,June,Number of Drug Overdose Deaths,132.0
508,AK,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43.0
509,AK,2019,June,Methadone (T40.3),
510,AK,2019,June,"Synthetic opioids, excl. methadone (T40.4)",20.0
511,AK,2019,June,Natural & semi-synthetic opioids (T40.2),41.0
512,AK,2019,June,"Opioids (T40.0-T40.4,T40.6)",81.0
513,AK,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53.0
514,AK,2019,June,Heroin (T40.1),40.0
515,AK,2019,June,Percent with drugs specified,98.4848484848485
516,AK,2019,March,Number of Deaths,4441.0
517,AK,2019,March,Psychostimulants with abuse potential (T43.6),62.0
518,AK,2019,March,Percent with drugs specified,100.0
519,AK,2019,March,Methadone (T40.3),
520,AK,2019,March,Number of Drug Overdose Deaths,124.0
521,AK,2019,March,"Opioids (T40.0-T40.4,T40.6)",79.0
522,AK,2019,March,Natural & semi-synthetic opioids (T40.2),45.0
523,AK,2019,March,"Synthetic opioids, excl. methadone (T40.4)",20.0
524,AK,2019,March,Cocaine (T40.5),12.0
525,AK,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57.0
526,AK,2019,March,Heroin (T40.1),35.0
527,AK,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",47.0
528,AK,2019,May,Cocaine (T40.5),12.0
529,AK,2019,May,Methadone (T40.3),
530,AK,2019,May,"Synthetic opioids, excl. methadone (T40.4)",20.0
531,AK,2019,May,Psychostimulants with abuse potential (T43.6),65.0
532,AK,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55.0
533,AK,2019,May,Natural & semi-synthetic opioids (T40.2),44.0
534,AK,2019,May,Number of Drug Overdose Deaths,128.0
535,AK,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45.0
536,AK,2019,May,"Opioids (T40.0-T40.4,T40.6)",80.0
537,AK,2019,May,Number of Deaths,4460.0
538,AK,2019,May,Heroin (T40.1),37.0
539,AK,2019,May,Percent with drugs specified,100.0
540,AK,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0
541,AK,2019,November,"Synthetic opioids, excl. methadone (T40.4)",25.0
542,AK,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",62.0
543,AK,2019,November,Methadone (T40.3),10.0
544,AK,2019,November,"Opioids (T40.0-T40.4,T40.6)",88.0
545,AK,2019,November,Cocaine (T40.5),
546,AK,2019,November,Psychostimulants with abuse potential (T43.6),65.0
547,AK,2019,November,Natural & semi-synthetic opioids (T40.2),43.0
548,AK,2019,November,Number of Drug Overdose Deaths,139.0
549,AK,2019,November,Percent with drugs specified,97.12230215827341
550,AK,2019,November,Number of Deaths,4503.0
551,AK,2019,November,Heroin (T40.1),47.0
552,AK,2019,October,Number of Drug Overdose Deaths,146.0
553,AK,2019,October,Cocaine (T40.5),12.0
554,AK,2019,October,Number of Deaths,4482.0
555,AK,2019,October,Heroin (T40.1),49.0
556,AK,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",63.0
557,AK,2019,October,Psychostimulants with abuse potential (T43.6),69.0
558,AK,2019,October,"Opioids (T40.0-T40.4,T40.6)",92.0
559,AK,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0
560,AK,2019,October,Percent with drugs specified,97.2602739726027
561,AK,2019,October,Natural & semi-synthetic opioids (T40.2),44.0
562,AK,2019,October,"Synthetic opioids, excl. methadone (T40.4)",27.0
563,AK,2019,October,Methadone (T40.3),10.0
564,AK,2019,September,Cocaine (T40.5),12.0
565,AK,2019,September,"Synthetic opioids, excl. methadone (T40.4)",24.0
566,AK,2019,September,"Opioids (T40.0-T40.4,T40.6)",84.0
567,AK,2019,September,Psychostimulants with abuse potential (T43.6),64.0
568,AK,2019,September,Methadone (T40.3),
569,AK,2019,September,Natural & semi-synthetic opioids (T40.2),40.0
570,AK,2019,September,Number of Drug Overdose Deaths,136.0
571,AK,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43.0
572,AK,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55.0
573,AK,2019,September,Number of Deaths,4473.0
574,AK,2019,September,Heroin (T40.1),44.0
575,AK,2019,September,Percent with drugs specified,97.7941176470588
576,AK,2020,April,Psychostimulants with abuse potential (T43.6),56.0
577,AK,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57.0
578,AK,2020,April,Number of Deaths,4512.0
579,AK,2020,April,Heroin (T40.1),34.0
580,AK,2020,April,Methadone (T40.3),
581,AK,2020,April,"Opioids (T40.0-T40.4,T40.6)",74.0
582,AK,2020,April,Cocaine (T40.5),10.0
583,AK,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0
584,AK,2020,April,Percent with drugs specified,94.1666666666667
585,AK,2020,April,Natural & semi-synthetic opioids (T40.2),30.0
586,AK,2020,April,Number of Drug Overdose Deaths,120.0
587,AK,2020,April,"Synthetic opioids, excl. methadone (T40.4)",31.0
588,AK,2020,February,Cocaine (T40.5),
589,AK,2020,February,Number of Deaths,4549.0
590,AK,2020,February,Psychostimulants with abuse potential (T43.6),60.0
591,AK,2020,February,Methadone (T40.3),
592,AK,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40.0
593,AK,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53.0
594,AK,2020,February,Percent with drugs specified,95.2
595,AK,2020,February,"Synthetic opioids, excl. methadone (T40.4)",24.0
596,AK,2020,February,Number of Drug Overdose Deaths,125.0
597,AK,2020,February,Heroin (T40.1),36.0
598,AK,2020,February,"Opioids (T40.0-T40.4,T40.6)",73.0
599,AK,2020,February,Natural & semi-synthetic opioids (T40.2),34.0
600,AK,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44.0
601,AK,2020,January,Psychostimulants with abuse potential (T43.6),65.0
602,AK,2020,January,"Opioids (T40.0-T40.4,T40.6)",80.0
603,AK,2020,January,Cocaine (T40.5),
604,AK,2020,January,Percent with drugs specified,95.5223880597015
605,AK,2020,January,Methadone (T40.3),
606,AK,2020,January,Number of Deaths,4545.0
607,AK,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",56.0
608,AK,2020,January,Natural & semi-synthetic opioids (T40.2),38.0
609,AK,2020,January,Heroin (T40.1),43.0
610,AK,2020,January,"Synthetic opioids, excl. methadone (T40.4)",24.0
611,AK,2020,January,Number of Drug Overdose Deaths,134.0
612,AK,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35.0
613,AK,2020,March,Psychostimulants with abuse potential (T43.6),55.0
614,AK,2020,March,Methadone (T40.3),
615,AK,2020,March,"Synthetic opioids, excl. methadone (T40.4)",25.0
616,AK,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0
617,AK,2020,March,Percent with drugs specified,94.8717948717949
618,AK,2020,March,"Opioids (T40.0-T40.4,T40.6)",69.0
619,AK,2020,March,Cocaine (T40.5),
620,AK,2020,March,Number of Deaths,4498.0
621,AK,2020,March,Natural & semi-synthetic opioids (T40.2),29.0
622,AK,2020,March,Number of Drug Overdose Deaths,117.0
623,AK,2020,March,Heroin (T40.1),34.0
624,AL,2016,April,Number of Drug Overdose Deaths,676.0
625,AL,2016,April,Number of Deaths,50391.0
626,AL,2016,April,Percent with drugs specified,46.8934911242604
627,AL,2016,August,Percent with drugs specified,55.7664233576642
628,AL,2016,August,Number of Deaths,50756.0
629,AL,2016,August,Number of Drug Overdose Deaths,685.0
630,AL,2016,December,Number of Drug Overdose Deaths,740.0
631,AL,2016,December,Number of Deaths,51431.0
632,AL,2016,December,Percent with drugs specified,57.2972972972973
633,AL,2016,February,Number of Drug Overdose Deaths,710.0
634,AL,2016,February,Number of Deaths,50555.0
635,AL,2016,February,Percent with drugs specified,48.169014084507
636,AL,2016,January,Number of Deaths,50534.0
637,AL,2016,January,Number of Drug Overdose Deaths,706.0
638,AL,2016,January,Percent with drugs specified,48.72521246458921
639,AL,2016,July,Percent with drugs specified,53.450807635829705
640,AL,2016,July,Number of Deaths,50683.0
641,AL,2016,July,Number of Drug Overdose Deaths,681.0
642,AL,2016,June,Number of Drug Overdose Deaths,674.0
643,AL,2016,June,Number of Deaths,50613.0
644,AL,2016,June,Percent with drugs specified,53.1157270029674
645,AL,2016,March,Percent with drugs specified,47.430249632892796
646,AL,2016,March,Number of Deaths,50348.0
647,AL,2016,March,Number of Drug Overdose Deaths,681.0
648,AL,2016,May,Percent with drugs specified,48.4709480122324
649,AL,2016,May,Number of Deaths,50511.0
650,AL,2016,May,Number of Drug Overdose Deaths,654.0
651,AL,2016,November,Number of Deaths,51110.0
652,AL,2016,November,Percent with drugs specified,56.68523676880221
653,AL,2016,November,Number of Drug Overdose Deaths,718.0
654,AL,2016,October,Number of Deaths,50869.0
655,AL,2016,October,Percent with drugs specified,54.829545454545496
656,AL,2016,October,Number of Drug Overdose Deaths,704.0
657,AL,2016,September,Number of Deaths,50810.0
658,AL,2016,September,Percent with drugs specified,54.820143884892104
659,AL,2016,September,Number of Drug Overdose Deaths,695.0
660,AL,2017,April,Percent with drugs specified,61.76100628930821
661,AL,2017,April,Number of Deaths,51794.0
662,AL,2017,April,Number of Drug Overdose Deaths,795.0
663,AL,2017,August,Number of Drug Overdose Deaths,808.0
664,AL,2017,August,Number of Deaths,52075.0
665,AL,2017,August,Percent with drugs specified,64.10891089108911
666,AL,2017,December,Percent with drugs specified,69.0210656753408
667,AL,2017,December,Number of Deaths,52307.0
668,AL,2017,December,Number of Drug Overdose Deaths,807.0
669,AL,2017,February,Percent with drugs specified,59.4202898550725
670,AL,2017,February,Number of Deaths,51542.0
671,AL,2017,February,Number of Drug Overdose Deaths,759.0
672,AL,2017,January,Number of Deaths,51652.0
673,AL,2017,January,Number of Drug Overdose Deaths,763.0
674,AL,2017,January,Percent with drugs specified,58.97771952817821
675,AL,2017,July,Number of Drug Overdose Deaths,809.0
676,AL,2017,July,Number of Deaths,52035.0
677,AL,2017,July,Percent with drugs specified,63.9060568603214
678,AL,2017,June,Number of Deaths,52000.0
679,AL,2017,June,Number of Drug Overdose Deaths,804.0
680,AL,2017,June,Percent with drugs specified,62.6865671641791
681,AL,2017,March,Number of Deaths,51668.0
682,AL,2017,March,Number of Drug Overdose Deaths,794.0
683,AL,2017,March,Percent with drugs specified,61.2090680100756
684,AL,2017,May,Number of Deaths,51943.0
685,AL,2017,May,Percent with drugs specified,63.3004926108374
686,AL,2017,May,Number of Drug Overdose Deaths,812.0
687,AL,2017,November,Percent with drugs specified,67.8347934918648
688,AL,2017,November,Number of Deaths,52254.0
689,AL,2017,November,Number of Drug Overdose Deaths,799.0
690,AL,2017,October,Percent with drugs specified,67.1660424469413
691,AL,2017,October,Number of Drug Overdose Deaths,801.0
692,AL,2017,October,Number of Deaths,52267.0
693,AL,2017,September,Number of Deaths,52232.0
694,AL,2017,September,Number of Drug Overdose Deaths,800.0
695,AL,2017,September,Percent with drugs specified,66.125
696,AL,2018,April,Number of Deaths,53252.0
697,AL,2018,April,Number of Drug Overdose Deaths,785.0
698,AL,2018,April,Percent with drugs specified,72.6114649681529
699,AL,2018,August,Number of Deaths,53500.0
700,AL,2018,August,Number of Drug Overdose Deaths,745.0
701,AL,2018,August,Percent with drugs specified,74.63087248322151
702,AL,2018,December,Number of Drug Overdose Deaths,740.0
703,AL,2018,December,Number of Deaths,53296.0
704,AL,2018,December,Percent with drugs specified,74.8648648648649
705,AL,2018,February,Number of Deaths,53281.0
706,AL,2018,February,Percent with drugs specified,71.08886107634541
707,AL,2018,February,Number of Drug Overdose Deaths,799.0
708,AL,2018,January,Number of Deaths,53108.0
709,AL,2018,January,Percent with drugs specified,69.9363057324841
710,AL,2018,January,Number of Drug Overdose Deaths,785.0
711,AL,2018,July,Number of Drug Overdose Deaths,759.0
712,AL,2018,July,Percent with drugs specified,73.7812911725955
713,AL,2018,July,Number of Deaths,53478.0
714,AL,2018,June,Number of Deaths,53375.0
715,AL,2018,June,Percent with drugs specified,73.4293193717278
716,AL,2018,June,Number of Drug Overdose Deaths,764.0
717,AL,2018,March,Number of Deaths,53230.0
718,AL,2018,March,Number of Drug Overdose Deaths,785.0
719,AL,2018,March,Percent with drugs specified,70.5732484076433
720,AL,2018,May,Percent with drugs specified,72.17280813214741
721,AL,2018,May,Number of Drug Overdose Deaths,787.0
722,AL,2018,May,Number of Deaths,53290.0
723,AL,2018,November,Percent with drugs specified,75.4032258064516
724,AL,2018,November,Number of Drug Overdose Deaths,744.0
725,AL,2018,November,Number of Deaths,53381.0
726,AL,2018,October,Number of Drug Overdose Deaths,751.0
727,AL,2018,October,Percent with drugs specified,74.43408788282291
728,AL,2018,October,Number of Deaths,53406.0
729,AL,2018,September,Number of Deaths,53384.0
730,AL,2018,September,Number of Drug Overdose Deaths,754.0
731,AL,2018,September,Percent with drugs specified,74.4031830238727
732,AL,2019,April,Number of Deaths,52574.0
733,AL,2019,April,Percent with drugs specified,76.82403433476401
734,AL,2019,April,Number of Drug Overdose Deaths,699.0
735,AL,2019,August,Number of Deaths,53022.0
736,AL,2019,August,Percent with drugs specified,78.5225718194255
737,AL,2019,August,Number of Drug Overdose Deaths,731.0
738,AL,2019,December,Percent with drugs specified,80.9201623815968
739,AL,2019,December,Number of Drug Overdose Deaths,739.0
740,AL,2019,December,Number of Deaths,53201.0
741,AL,2019,February,Number of Deaths,52432.0
742,AL,2019,February,Percent with drugs specified,74.8221906116643
743,AL,2019,February,Number of Drug Overdose Deaths,703.0
744,AL,2019,January,Number of Deaths,52534.0
745,AL,2019,January,Percent with drugs specified,74.30939226519341
746,AL,2019,January,Number of Drug Overdose Deaths,724.0
747,AL,2019,July,Number of Deaths,52896.0
748,AL,2019,July,Number of Drug Overdose Deaths,715.0
749,AL,2019,July,Percent with drugs specified,77.4825174825175
750,AL,2019,June,Number of Deaths,52782.0
751,AL,2019,June,Number of Drug Overdose Deaths,720.0
