State,Year,Month,Drug Name,Death Count
DC,2017,October,Opioids ,290
DC,2017,October,Prescription Opioids,572
DC,2017,November,Cocaine ,138
DC,2017,November,Heroin ,144
DC,2017,November,Methadone,27
DC,2017,November,Opioids ,268
DC,2017,November,Prescription Opioids,529
DC,2017,December,Cocaine ,139
DC,2017,December,Heroin ,144
DC,2017,December,Methadone,27
DC,2017,December,Opioids ,271
DC,2017,December,Prescription Opioids,534
DC,2018,January,Cocaine ,136
DC,2018,January,Heroin ,138
DC,2018,January,Methadone,22
DC,2018,January,Opioids ,253
DC,2018,January,Prescription Opioids,506
DC,2018,February,Cocaine ,139
DC,2018,February,Heroin ,131
DC,2018,February,Methadone,21
DC,2018,February,Opioids ,244
DC,2018,February,Prescription Opioids,491
DC,2018,March,Cocaine ,127
DC,2018,March,Heroin ,114
DC,2018,March,Methadone,18
DC,2018,March,Opioids ,221
DC,2018,March,Prescription Opioids,446
DC,2018,April,Cocaine ,127
DC,2018,April,Heroin ,109
DC,2018,April,Methadone,18
DC,2018,April,Opioids ,221
DC,2018,April,Prescription Opioids,447
DC,2018,May,Cocaine ,130
DC,2018,May,Heroin ,101
DC,2018,May,Methadone,15
DC,2018,May,Opioids ,210
DC,2018,May,Prescription Opioids,425
DC,2018,June,Cocaine ,120
DC,2018,June,Heroin ,97
DC,2018,June,Methadone,15
DC,2018,June,Opioids ,208
DC,2018,June,Prescription Opioids,429
DC,2018,July,Cocaine ,125
DC,2018,July,Heroin ,98
DC,2018,July,Methadone,15
DC,2018,July,Opioids ,209
DC,2018,July,Prescription Opioids,430
DC,2018,August,Cocaine ,125
DC,2018,August,Heroin ,100
DC,2018,August,Methadone,16
DC,2018,August,Opioids ,210
DC,2018,August,Prescription Opioids,422
DC,2018,September,Cocaine ,135
DC,2018,September,Heroin ,100
DC,2018,September,Methadone,16
DC,2018,September,Opioids ,212
DC,2018,September,Prescription Opioids,425
DC,2018,October,Cocaine ,132
DC,2018,October,Heroin ,103
DC,2018,October,Methadone,16
DC,2018,October,Opioids ,218
DC,2018,October,Prescription Opioids,439
DC,2018,November,Cocaine ,131
DC,2018,November,Heroin ,100
DC,2018,November,Methadone,14
DC,2018,November,Opioids ,220
DC,2018,November,Prescription Opioids,448
DC,2018,December,Cocaine ,131
DC,2018,December,Heroin ,93
DC,2018,December,Methadone,11
DC,2018,December,Opioids ,213
DC,2018,December,Prescription Opioids,445
DC,2019,January,Cocaine ,135
DC,2019,January,Heroin ,97
DC,2019,January,Methadone,12
DC,2019,January,Opioids ,217
DC,2019,January,Prescription Opioids,449
DC,2019,February,Cocaine ,133
DC,2019,February,Heroin ,98
DC,2019,February,Methadone,10
DC,2019,February,Opioids ,223
DC,2019,February,Prescription Opioids,461
DC,2019,March,Cocaine ,139
DC,2019,March,Heroin ,98
DC,2019,March,Methadone,11
DC,2019,March,Opioids ,227
DC,2019,March,Prescription Opioids,465
DC,2019,April,Cocaine ,132
DC,2019,April,Heroin ,97
DC,2019,April,Methadone,12
DC,2019,April,Opioids ,213
DC,2019,April,Prescription Opioids,440
DC,2019,May,Cocaine ,129
DC,2019,May,Heroin ,99
DC,2019,May,Methadone,13
DC,2019,May,Opioids ,219
DC,2019,May,Prescription Opioids,454
DC,2019,June,Cocaine ,128
DC,2019,June,Heroin ,101
DC,2019,June,Methadone,15
DC,2019,June,Opioids ,224
DC,2019,June,Prescription Opioids,464
DC,2019,July,Cocaine ,123
DC,2019,July,Heroin ,100
DC,2019,July,Methadone,17
DC,2019,July,Opioids ,229
DC,2019,July,Prescription Opioids,476
DC,2019,August,Cocaine ,125
DC,2019,August,Heroin ,100
DC,2019,August,Methadone,15
DC,2019,August,Opioids ,235
DC,2019,August,Prescription Opioids,491
DC,2019,September,Cocaine ,120
DC,2019,September,Heroin ,100
DC,2019,September,Methadone,13
DC,2019,September,Opioids ,247
DC,2019,September,Prescription Opioids,518
DC,2019,October,Cocaine ,127
DC,2019,October,Heroin ,99
DC,2019,October,Methadone,13
DC,2019,October,Opioids ,258
DC,2019,October,Prescription Opioids,535
DC,2019,November,Cocaine ,139
DC,2019,November,Heroin ,100
DC,2019,November,Methadone,15
DC,2019,November,Opioids ,267
DC,2019,November,Prescription Opioids,555
DC,2019,December,Cocaine ,144
DC,2019,December,Heroin ,98
DC,2019,December,Methadone,17
DC,2019,December,Opioids ,281
DC,2019,December,Prescription Opioids,584
DE,2018,March,Cocaine ,123
DE,2018,March,Heroin ,141
DE,2018,March,Methadone,23
DE,2018,March,Opioids ,288
DE,2018,March,Prescription Opioids,617
DE,2018,April,Cocaine ,126
DE,2018,April,Heroin ,143
DE,2018,April,Methadone,24
DE,2018,April,Opioids ,298
DE,2018,April,Prescription Opioids,642
DE,2018,May,Cocaine ,130
DE,2018,May,Heroin ,146
DE,2018,May,Methadone,25
DE,2018,May,Opioids ,308
DE,2018,May,Prescription Opioids,648
DE,2018,June,Cocaine ,131
DE,2018,June,Heroin ,151
DE,2018,June,Methadone,22
DE,2018,June,Opioids ,314
DE,2018,June,Prescription Opioids,666
DE,2018,July,Cocaine ,134
DE,2018,July,Heroin ,144
DE,2018,July,Methadone,23
DE,2018,July,Opioids ,314
DE,2018,July,Prescription Opioids,657
DE,2018,August,Cocaine ,146
DE,2018,August,Heroin ,142
DE,2018,August,Methadone,22
DE,2018,August,Opioids ,333
DE,2018,August,Prescription Opioids,698
DE,2018,September,Cocaine ,149
DE,2018,September,Heroin ,138
DE,2018,September,Methadone,22
DE,2018,September,Opioids ,349
DE,2018,September,Prescription Opioids,747
DE,2018,October,Cocaine ,147
DE,2018,October,Heroin ,142
DE,2018,October,Methadone,23
DE,2018,October,Opioids ,362
DE,2018,October,Prescription Opioids,781
DE,2018,November,Cocaine ,145
DE,2018,November,Heroin ,151
DE,2018,November,Methadone,26
DE,2018,November,Opioids ,364
DE,2018,November,Prescription Opioids,779
DE,2018,December,Cocaine ,143
DE,2018,December,Heroin ,147
DE,2018,December,Methadone,24
DE,2018,December,Opioids ,361
DE,2018,December,Prescription Opioids,773
DE,2019,January,Cocaine ,150
DE,2019,January,Heroin ,147
DE,2019,January,Methadone,23
DE,2019,January,Opioids ,364
DE,2019,January,Prescription Opioids,781
DE,2019,February,Cocaine ,146
DE,2019,February,Heroin ,140
DE,2019,February,Methadone,21
DE,2019,February,Opioids ,360
DE,2019,February,Prescription Opioids,773
DE,2019,March,Cocaine ,144
DE,2019,March,Heroin ,136
DE,2019,March,Methadone,21
DE,2019,March,Opioids ,350
DE,2019,March,Prescription Opioids,744
DE,2019,April,Cocaine ,141
DE,2019,April,Heroin ,130
DE,2019,April,Methadone,20
DE,2019,April,Opioids ,347
DE,2019,April,Prescription Opioids,740
DE,2019,May,Cocaine ,145
DE,2019,May,Heroin ,125
DE,2019,May,Methadone,21
DE,2019,May,Opioids ,357
DE,2019,May,Prescription Opioids,762
DE,2019,June,Cocaine ,149
DE,2019,June,Heroin ,126
DE,2019,June,Methadone,21
DE,2019,June,Opioids ,370
DE,2019,June,Prescription Opioids,790
DE,2019,July,Cocaine ,154
DE,2019,July,Heroin ,129
DE,2019,July,Methadone,22
DE,2019,July,Opioids ,379
DE,2019,July,Prescription Opioids,813
DE,2019,August,Cocaine ,144
DE,2019,August,Heroin ,118
DE,2019,August,Methadone,24
DE,2019,August,Opioids ,373
DE,2019,August,Prescription Opioids,808
DE,2019,September,Cocaine ,146
DE,2019,September,Heroin ,115
DE,2019,September,Methadone,27
DE,2019,September,Opioids ,370
DE,2019,September,Prescription Opioids,791
DE,2019,October,Cocaine ,146
DE,2019,October,Heroin ,107
DE,2019,October,Methadone,27
DE,2019,October,Opioids ,362
DE,2019,October,Prescription Opioids,778
DE,2019,November,Cocaine ,149
DE,2019,November,Heroin ,102
DE,2019,November,Methadone,25
DE,2019,November,Opioids ,359
DE,2019,November,Prescription Opioids,775
DE,2019,December,Cocaine ,160
DE,2019,December,Heroin ,109
DE,2019,December,Methadone,26
DE,2019,December,Opioids ,382
DE,2019,December,Prescription Opioids,827
FL,2019,October,Cocaine ,1465
FL,2019,October,Heroin ,743
FL,2019,October,Methadone,150
FL,2019,October,Opioids ,3872
FL,2019,October,Prescription Opioids,8887
FL,2019,November,Cocaine ,1478
FL,2019,November,Heroin ,739
FL,2019,November,Methadone,147
FL,2019,November,Opioids ,3923
FL,2019,November,Prescription Opioids,8992
FL,2019,December,Cocaine ,1502
FL,2019,December,Heroin ,714
FL,2019,December,Methadone,144
FL,2019,December,Opioids ,3981
FL,2019,December,Prescription Opioids,9118
GA,2016,January,Cocaine ,162
GA,2016,January,Heroin ,220
GA,2016,January,Methadone,107
GA,2016,January,Opioids ,854
GA,2016,January,Prescription Opioids,1920
GA,2016,February,Cocaine ,172
GA,2016,February,Heroin ,217
GA,2016,February,Methadone,106
GA,2016,February,Opioids ,840
GA,2016,February,Prescription Opioids,1841
GA,2016,March,Cocaine ,169
GA,2016,March,Heroin ,211
GA,2016,March,Methadone,107
GA,2016,March,Opioids ,843
GA,2016,March,Prescription Opioids,1845
GA,2016,April,Cocaine ,169
GA,2016,April,Heroin ,201
GA,2016,April,Methadone,112
GA,2016,April,Opioids ,855
GA,2016,April,Prescription Opioids,1883
GA,2016,May,Cocaine ,172
GA,2016,May,Heroin ,196
GA,2016,May,Methadone,101
GA,2016,May,Opioids ,837
GA,2016,May,Prescription Opioids,1823
GA,2016,June,Cocaine ,179
GA,2016,June,Heroin ,197
GA,2016,June,Methadone,106
GA,2016,June,Opioids ,842
GA,2016,June,Prescription Opioids,1822
GA,2016,July,Cocaine ,190
GA,2016,July,Heroin ,196
GA,2016,July,Methadone,107
GA,2016,July,Opioids ,842
GA,2016,July,Prescription Opioids,1834
GA,2016,August,Cocaine ,184
GA,2016,August,Heroin ,195
GA,2016,August,Methadone,106
GA,2016,August,Opioids ,841
GA,2016,August,Prescription Opioids,1821
GA,2016,September,Cocaine ,188
GA,2016,September,Heroin ,193
GA,2016,September,Methadone,113
GA,2016,September,Opioids ,854
GA,2016,September,Prescription Opioids,1860
GA,2016,October,Cocaine ,194
GA,2016,October,Heroin ,195
GA,2016,October,Methadone,112
GA,2016,October,Opioids ,865
GA,2016,October,Prescription Opioids,1885
GA,2016,November,Cocaine ,208
GA,2016,November,Heroin ,202
GA,2016,November,Methadone,113
GA,2016,November,Opioids ,896
GA,2016,November,Prescription Opioids,1950
GA,2016,December,Cocaine ,213
GA,2016,December,Heroin ,215
GA,2016,December,Methadone,113
GA,2016,December,Opioids ,911
GA,2016,December,Prescription Opioids,1968
GA,2017,January,Cocaine ,222
GA,2017,January,Heroin ,215
GA,2017,January,Methadone,115
GA,2017,January,Opioids ,938
GA,2017,January,Prescription Opioids,2040
GA,2017,February,Cocaine ,222
GA,2017,February,Heroin ,219
GA,2017,February,Methadone,108
GA,2017,February,Opioids ,956
GA,2017,February,Prescription Opioids,2108
GA,2017,March,Cocaine ,233
GA,2017,March,Heroin ,228
GA,2017,March,Methadone,105
GA,2017,March,Opioids ,983
GA,2017,March,Prescription Opioids,2180
GA,2017,April,Cocaine ,247
GA,2017,April,Heroin ,250
GA,2017,April,Methadone,105
GA,2017,April,Opioids ,1002
GA,2017,April,Prescription Opioids,2213
GA,2017,May,Cocaine ,245
GA,2017,May,Heroin ,252
GA,2017,May,Methadone,105
GA,2017,May,Opioids ,1017
GA,2017,May,Prescription Opioids,2279
GA,2017,June,Cocaine ,244
GA,2017,June,Heroin ,258
GA,2017,June,Methadone,93
GA,2017,June,Opioids ,1005
GA,2017,June,Prescription Opioids,2254
GA,2017,July,Cocaine ,249
GA,2017,July,Heroin ,257
GA,2017,July,Methadone,89
GA,2017,July,Opioids ,1003
GA,2017,July,Prescription Opioids,2258
GA,2017,August,Cocaine ,267
GA,2017,August,Heroin ,255
GA,2017,August,Methadone,88
GA,2017,August,Opioids ,1003
GA,2017,August,Prescription Opioids,2304
GA,2017,September,Cocaine ,264
GA,2017,September,Heroin ,255
GA,2017,September,Methadone,85
GA,2017,September,Opioids ,999
GA,2017,September,Prescription Opioids,2306
GA,2017,October,Cocaine ,264
GA,2017,October,Heroin ,255
GA,2017,October,Methadone,78
GA,2017,October,Opioids ,1003
GA,2017,October,Prescription Opioids,2322
GA,2017,November,Cocaine ,258
GA,2017,November,Heroin ,257
GA,2017,November,Methadone,80
GA,2017,November,Opioids ,991
GA,2017,November,Prescription Opioids,2285
GA,2017,December,Cocaine ,261
GA,2017,December,Heroin ,262
GA,2017,December,Methadone,83
GA,2017,December,Opioids ,1003
GA,2017,December,Prescription Opioids,2331
GA,2018,January,Cocaine ,251
GA,2018,January,Heroin ,270
GA,2018,January,Methadone,82
GA,2018,January,Opioids ,974
GA,2018,January,Prescription Opioids,2260
GA,2018,February,Cocaine ,253
GA,2018,February,Heroin ,273
GA,2018,February,Methadone,85
GA,2018,February,Opioids ,954
GA,2018,February,Prescription Opioids,2194
GA,2018,March,Cocaine ,274
GA,2018,March,Heroin ,277
GA,2018,March,Methadone,86
GA,2018,March,Opioids ,945
GA,2018,March,Prescription Opioids,2175
GA,2018,April,Cocaine ,272
GA,2018,April,Heroin ,261
GA,2018,April,Methadone,83
GA,2018,April,Opioids ,919
GA,2018,April,Prescription Opioids,2113
GA,2018,May,Cocaine ,276
GA,2018,May,Heroin ,265
GA,2018,May,Methadone,90
GA,2018,May,Opioids ,910
GA,2018,May,Prescription Opioids,2077
GA,2018,June,Cocaine ,279
GA,2018,June,Heroin ,255
GA,2018,June,Methadone,98
GA,2018,June,Opioids ,910
GA,2018,June,Prescription Opioids,2094
GA,2018,July,Cocaine ,268
GA,2018,July,Heroin ,272
GA,2018,July,Methadone,99
GA,2018,July,Opioids ,917
GA,2018,July,Prescription Opioids,2090
GA,2018,August,Cocaine ,265
GA,2018,August,Heroin ,283
GA,2018,August,Methadone,100
GA,2018,August,Opioids ,915
GA,2018,August,Prescription Opioids,2052
GA,2018,September,Cocaine ,271
GA,2018,September,Heroin ,305
GA,2018,September,Methadone,91
GA,2018,September,Opioids ,922
GA,2018,September,Prescription Opioids,2033
GA,2018,October,Cocaine ,271
GA,2018,October,Heroin ,308
GA,2018,October,Methadone,92
GA,2018,October,Opioids ,900
GA,2018,October,Prescription Opioids,1963
GA,2018,November,Cocaine ,273
GA,2018,November,Heroin ,307
GA,2018,November,Methadone,86
GA,2018,November,Opioids ,876
GA,2018,November,Prescription Opioids,1906
GA,2018,December,Cocaine ,270
GA,2018,December,Heroin ,312
GA,2018,December,Methadone,85
GA,2018,December,Opioids ,853
GA,2018,December,Prescription Opioids,1820
GA,2019,January,Cocaine ,289
GA,2019,January,Heroin ,300
GA,2019,January,Methadone,87
GA,2019,January,Opioids ,851
GA,2019,January,Prescription Opioids,1815
GA,2019,February,Cocaine ,291
GA,2019,February,Heroin ,303
GA,2019,February,Methadone,83
GA,2019,February,Opioids ,845
GA,2019,February,Prescription Opioids,1820
GA,2019,March,Cocaine ,276
GA,2019,March,Heroin ,303
GA,2019,March,Methadone,83
GA,2019,March,Opioids ,833
GA,2019,March,Prescription Opioids,1789
GA,2019,April,Cocaine ,273
GA,2019,April,Heroin ,312
GA,2019,April,Methadone,84
GA,2019,April,Opioids ,829
GA,2019,April,Prescription Opioids,1778
GA,2019,May,Cocaine ,285
GA,2019,May,Heroin ,329
GA,2019,May,Methadone,76
GA,2019,May,Opioids ,843
GA,2019,May,Prescription Opioids,1780
GA,2019,June,Cocaine ,282
GA,2019,June,Heroin ,328
GA,2019,June,Methadone,70
GA,2019,June,Opioids ,834
GA,2019,June,Prescription Opioids,1756
GA,2019,July,Cocaine ,284
GA,2019,July,Heroin ,320
GA,2019,July,Methadone,69
GA,2019,July,Opioids ,819
GA,2019,July,Prescription Opioids,1720
GA,2019,August,Cocaine ,287
GA,2019,August,Heroin ,324
GA,2019,August,Methadone,65
GA,2019,August,Opioids ,834
GA,2019,August,Prescription Opioids,1758
GA,2019,September,Cocaine ,293
GA,2019,September,Heroin ,316
GA,2019,September,Methadone,65
GA,2019,September,Opioids ,833
GA,2019,September,Prescription Opioids,1774
GA,2019,October,Cocaine ,291
GA,2019,October,Heroin ,316
GA,2019,October,Methadone,63
GA,2019,October,Opioids ,832
GA,2019,October,Prescription Opioids,1789
GA,2019,November,Cocaine ,295
GA,2019,November,Heroin ,316
GA,2019,November,Methadone,64
GA,2019,November,Opioids ,835
GA,2019,November,Prescription Opioids,1803
GA,2019,December,Cocaine ,296
GA,2019,December,Heroin ,306
GA,2019,December,Methadone,57
GA,2019,December,Opioids ,836
GA,2019,December,Prescription Opioids,1824
HI,2016,March,Heroin ,19
HI,2016,March,Methadone,11
HI,2016,March,Opioids ,79
HI,2016,March,Prescription Opioids,188
HI,2016,April,Heroin ,19
HI,2016,April,Methadone,10
HI,2016,April,Opioids ,80
HI,2016,April,Prescription Opioids,187
HI,2016,May,Heroin ,17
HI,2016,May,Methadone,11
HI,2016,May,Opioids ,77
HI,2016,May,Prescription Opioids,181
HI,2016,June,Heroin ,18
HI,2016,June,Methadone,11
HI,2016,June,Opioids ,78
HI,2016,June,Prescription Opioids,182
HI,2016,July,Heroin ,20
HI,2016,July,Methadone,11
HI,2016,July,Opioids ,77
HI,2016,July,Prescription Opioids,174
HI,2016,August,Heroin ,24
HI,2016,August,Methadone,14
HI,2016,August,Opioids ,82
HI,2016,August,Prescription Opioids,174
HI,2016,September,Heroin ,22
HI,2016,September,Methadone,15
HI,2016,September,Opioids ,82
HI,2016,September,Prescription Opioids,180
HI,2016,October,Heroin ,23
HI,2016,October,Methadone,14
HI,2016,October,Opioids ,82
HI,2016,October,Prescription Opioids,177
HI,2016,November,Heroin ,22
HI,2016,November,Methadone,16
HI,2016,November,Opioids ,83
HI,2016,November,Prescription Opioids,180
HI,2016,December,Heroin ,20
HI,2016,December,Methadone,15
HI,2016,December,Opioids ,82
HI,2016,December,Prescription Opioids,180
HI,2017,January,Heroin ,20
HI,2017,January,Methadone,15
HI,2017,January,Opioids ,80
HI,2017,January,Prescription Opioids,177
HI,2017,February,Heroin ,17
HI,2017,February,Methadone,13
HI,2017,February,Opioids ,70
HI,2017,February,Prescription Opioids,140
HI,2017,March,Heroin ,15
HI,2017,March,Methadone,12
HI,2017,March,Opioids ,64
HI,2017,March,Prescription Opioids,132
HI,2017,April,Heroin ,15
HI,2017,April,Methadone,13
HI,2017,April,Opioids ,64
HI,2017,April,Prescription Opioids,137
HI,2017,May,Heroin ,17
HI,2017,May,Methadone,13
HI,2017,May,Opioids ,67
HI,2017,May,Prescription Opioids,135
HI,2018,April,Cocaine ,13
HI,2018,April,Heroin ,13
HI,2018,April,Opioids ,52
HI,2018,April,Prescription Opioids,104
HI,2018,May,Cocaine ,12
HI,2018,May,Heroin ,11
HI,2018,May,Opioids ,49
HI,2018,May,Prescription Opioids,106
HI,2018,June,Cocaine ,13
HI,2018,June,Heroin ,12
HI,2018,June,Methadone,10
HI,2018,June,Opioids ,52
HI,2018,June,Prescription Opioids,112
HI,2018,July,Cocaine ,15
HI,2018,July,Heroin ,14
HI,2018,July,Methadone,10
HI,2018,July,Opioids ,54
HI,2018,July,Prescription Opioids,111
HI,2018,August,Cocaine ,14
HI,2018,August,Heroin ,14
HI,2018,August,Methadone,10
HI,2018,August,Opioids ,53
HI,2018,August,Prescription Opioids,108
HI,2018,September,Cocaine ,14
HI,2018,September,Heroin ,15
HI,2018,September,Methadone,10
HI,2018,September,Opioids ,58
HI,2018,September,Prescription Opioids,121
HI,2018,October,Cocaine ,14
HI,2018,October,Heroin ,15
HI,2018,October,Opioids ,59
HI,2018,October,Prescription Opioids,130
HI,2018,November,Cocaine ,12
HI,2018,November,Heroin ,17
HI,2018,November,Opioids ,62
HI,2018,November,Prescription Opioids,130
HI,2018,December,Cocaine ,12
HI,2018,December,Heroin ,15
HI,2018,December,Opioids ,58
HI,2018,December,Prescription Opioids,121
HI,2019,January,Cocaine ,13
HI,2019,January,Heroin ,18
HI,2019,January,Opioids ,65
HI,2019,January,Prescription Opioids,135
HI,2019,February,Cocaine ,11
HI,2019,February,Heroin ,18
HI,2019,February,Opioids ,66
HI,2019,February,Prescription Opioids,138
HI,2019,March,Cocaine ,13
HI,2019,March,Heroin ,18
HI,2019,March,Opioids ,65
HI,2019,March,Prescription Opioids,132
HI,2019,April,Cocaine ,14
HI,2019,April,Heroin ,15
HI,2019,April,Opioids ,63
HI,2019,April,Prescription Opioids,135
HI,2019,May,Cocaine ,13
HI,2019,May,Heroin ,15
HI,2019,May,Opioids ,59
HI,2019,May,Prescription Opioids,124
HI,2019,June,Cocaine ,11
HI,2019,June,Heroin ,15
HI,2019,June,Opioids ,58
HI,2019,June,Prescription Opioids,123
HI,2019,July,Cocaine ,11
HI,2019,July,Heroin ,15
HI,2019,July,Opioids ,56
HI,2019,July,Prescription Opioids,118
HI,2019,August,Cocaine ,10
HI,2019,August,Heroin ,19
HI,2019,August,Opioids ,64
HI,2019,August,Prescription Opioids,128
HI,2019,September,Heroin ,18
HI,2019,September,Opioids ,60
HI,2019,September,Prescription Opioids,117
HI,2019,October,Cocaine ,11
HI,2019,October,Heroin ,18
HI,2019,October,Opioids ,61
HI,2019,October,Prescription Opioids,123
HI,2019,November,Cocaine ,13
HI,2019,November,Heroin ,17
HI,2019,November,Opioids ,56
HI,2019,November,Prescription Opioids,117
HI,2019,December,Cocaine ,13
HI,2019,December,Heroin ,19
HI,2019,December,Opioids ,56
HI,2019,December,Prescription Opioids,112
IA,2016,January,Cocaine ,17
IA,2016,January,Heroin ,40
IA,2016,January,Methadone,22
IA,2016,January,Opioids ,163
IA,2016,January,Prescription Opioids,340
IA,2016,February,Cocaine ,16
IA,2016,February,Heroin ,39
IA,2016,February,Methadone,20
IA,2016,February,Opioids ,162
IA,2016,February,Prescription Opioids,332
IA,2016,May,Cocaine ,11
